"First","Last","Player","Team","Season","Min","Pos","Shots","SoT","Dist","Solo","G","xG","xPlace","G-xG","KeyP","Dist.key","A","xA","A-xA","xG+xA","PA","xPA","xG/shot","xA/pass","G-xG/shot","A-xA/pass","Comp ($K)","Team/96","Min/96","Pos/96","Shots/96","SoT/96","G/96","xG/96","xPlace/96","G-xG/96","KeyP/96","A/96","xA/96","A-xA/96","xG+xA/96","PA/96","xPA/96","Comp ($K)/96","extreme1","extreme2","plotnames"
"Hector","Villalba","Hector Villalba","ATL",2019,759,"A",27,6,21.5149247713671,0.148148148148148,1,2.584,-0.945155135750909,-1.58423234145758,12,23.5562405250445,3,1.17066247422648,1.82933752577352,3.75489481568406,0.625506245969844,1.47352981710314,0.0957123089428732,0.0975552061855403,-0.0586752719058362,0.15244479381446,830,"ATL",759,"A",3.41501976284585,0.758893280632411,0.126482213438735,0.32685942658752,-0.119545313612763,-0.200377213148785,1.51778656126482,0.379446640316206,0.148067980929832,0.231378659386374,0.474927407517352,0.0791154145100198,0.18637531283518,830,418,301,"Villalba"
"Jackson","Yueill","Jackson Yueill","SJE",2019,1817,"M",22,4,25.3375106503532,0.545454545454545,2,1.292,-0.334527418655571,0.708179760379418,29,23.8297939156955,3,2.43096019544117,0.569039804558825,3.72278043506176,1.01181651286425,0.595373750463814,0.0587191018009355,0.0838262136359026,0.0321899891081554,0.0196220622261664,190,"SJE",1817,"M",1.16235553109521,0.211337369290039,0.105668684645019,0.0682524727592602,-0.0176745361535139,0.037416211885759,1.53219592735278,0.158503026967529,0.128438183138334,0.030064843829195,0.196690655897594,0.0534586600082378,0.0314561805418416,190,335,360,"Yueill"
"Jan","Gregus","Jan Gregus","MIN",2019,1834,"M",31,9,30.4206757355257,0.32258064516129,1,1.185,0.446078170545032,-0.184637980633034,36,20.3322402690825,6,2.52869329969398,3.47130670030602,3.71333128032702,0.335280869538894,0.888809777480996,0.0382141284075172,0.0702414805470551,-0.0059560638913882,0.0964251861196116,884,"MIN",1834,"M",1.6226826608506,0.471101417666303,0.0523446019629226,0.0620094035663966,0.0233497842815284,-0.00966480160347398,1.88440567066521,0.314067611777535,0.132363444258791,0.181704167518745,0.194372847825187,0.017550143661796,0.0465243940229965,884,323,319,"Gregus"
"Paxton","Pomykal","Paxton Pomykal","FCD",2019,1269,"A",19,9,20.5828236270668,0.421052631578947,2,1.818,1.09128888039109,0.181601185536032,25,19.7603059189894,1,1.85617593884606,-0.856175938846059,3.67457475331003,0.78365788805485,0.854661939561268,0.0957052007612615,0.0742470375538424,0.00955795713347538,-0.0342470375538424,105,"FCD",1269,"A",1.43735224586288,0.680851063829787,0.151300236406619,0.137562085254957,0.0825561327955436,0.013738151151662,1.89125295508274,0.0756501182033097,0.140419929179844,-0.064769810976534,0.277982014434801,0.0592838118623054,0.0646552767516798,105,374,358,"Pomykal"
"Leonardo","Jara","Leonardo Jara","DCU",2019,2032,"B",27,4,25.3292236980055,0.259259259259259,1,1.676,-0.563294581067601,-0.675987963117001,15,17.7979496949229,5,1.99618873433206,3.00381126566794,3.67217669744906,0.475107312817544,1.28204558939374,0.0620736282635926,0.13307924895547,-0.0250365912265556,0.200254084377863,560,"DCU",2032,"B",1.2755905511811,0.188976377952756,0.047244094488189,0.079180533690567,-0.0266123424126426,-0.031936439202378,0.708661417322835,0.236220472440945,0.094308129181042,0.141912343259903,0.173488662871609,0.0224460147787816,0.0605690829634836,560,366,275,"Jara"
"Brad","Smith","Brad Smith","SEA",2019,1685,"B",9,2,25.4061460352008,0.222222222222222,0,0.388,-0.355650228861408,-0.388200357886581,20,18.9452414957421,4,3.25289233405584,0.747107665944161,3.64109269194242,0,0.167280873440307,0.043133373098509,0.162644616702792,-0.043133373098509,0.0373553832972081,564,"SEA",1685,"B",0.512759643916914,0.113946587537092,0,0.0221170530309268,-0.0202625649677716,-0.0221170530309268,1.13946587537092,0.227893175074184,0.185327990545615,0.0425651845285694,0.207445043576541,0,0.00953054234437357,564,179,123,"Smith"
"Reto","Ziegler","Reto Ziegler","FCD",2019,2074,"D",17,7,23.1934354870705,0.764705882352941,3,3.241,0.13937330846698,-0.241346402790026,7,22.1836376019103,0,0.388652547765906,-0.388652547765906,3.62999895055593,1.81621591614222,2.81829837750036,0.190667435458237,0.0555217925379866,-0.0141968472229427,-0.0555217925379866,870,"FCD",2074,"D",0.786885245901639,0.324011571841851,0.138862102217936,0.15003339183599,0.00645122353559793,-0.0111712896180533,0.324011571841851,0,0.0179897032717102,-0.0179897032717102,0.1680230951077,0.0840678533990614,0.130451612459033,870,434,410,"Ziegler"
"Miguel","Ibarra","Miguel Ibarra","MIN",2019,1473,"A",20,2,18.3477649998262,0.3,1,1.805,-0.924642549320565,-0.804742106652034,17,22.4722797567263,0,1.77888871316699,-1.77888871316699,3.58363081981902,0.423161081746548,1.32413582310485,0.0902371053326017,0.104640512539234,-0.0402371053326017,-0.104640512539234,342,"MIN",1473,"A",1.30346232179226,0.130346232179226,0.065173116089613,0.117620666828646,-0.060261836208265,-0.0524475507390328,1.10794297352342,0,0.115935720613734,-0.115935720613734,0.23355638744238,0.027578726305274,0.0862980577176276,342,372,276,"Ibarra"
"Jonathan","Lewis","Jonathan Lewis","NYC, COL",2019,752,"A",10,5,17.8903898598832,0.1,3,1.226,0.477804460957152,1.77403721436343,15,21.9074758066895,3,2.31417034106964,0.685829658930364,3.5401331267062,2.54626191062173,0.860369689735185,0.122596278563657,0.154278022737976,0.177403721436343,0.0457219772620242,121,"NYC, COL",752,"A",1.27659574468085,0.638297872340426,0.382978723404255,0.156505887528072,0.0609963141647428,0.226472835876183,1.91489361702128,0.382978723404255,0.295426000987613,0.0875527224166422,0.451931888515686,0.325054711994264,0.109834428476832,121,326,432,"Lewis"
"Lucas","Rodriguez","Lucas Rodriguez","DCU",2019,2062,"M",26,9,20.3322431624864,0.230769230769231,4,2.306,0.0312439524367218,1.69380757699184,16,23.0376987748882,3,1.23332997321471,1.76667002678529,3.53952239622287,2.2084742528921,1.62815993175886,0.088699708577237,0.0770831233259192,0.0651464452689168,0.110416876674081,299,"DCU",2062,"M",1.21047526673133,0.419010669253152,0.186226964112512,0.107368803399022,0.00145461660229161,0.07885816071349,0.744907856450049,0.139670223084384,0.0574198241651852,0.0822503989191989,0.164788627564207,0.102819363859186,0.0758018202952716,299,409,437,"Rodriguez"
"Yordy","Reyna","Yordy Reyna","VAN",2019,1436,"F",39,19,24.7694587178674,0.307692307692308,4,2.234,1.79112941877362,1.76559987216077,16,18.5379973849484,1,1.2816571220748,-0.281657122074797,3.51605724991403,2.83744951114776,1.70474570196192,0.0572923109702367,0.0801035701296748,0.0452717915938658,-0.0176035701296748,713,"VAN",1436,"F",2.60724233983287,1.27019498607242,0.267409470752089,0.149374938908472,0.119741242480687,0.118034531843617,1.06963788300836,0.0668523676880223,0.0856818131749168,-0.0188294454868945,0.235056752083389,0.189690218015449,0.113966286482134,713,406,447,"Reyna"
"Sam","Nicholson","Sam Nicholson","COL",2019,824,"A",23,5,19.2486051986955,0,1,2.433,-0.941087309701153,-1.43299590713235,9,20.4057648471125,2,1.05491115994516,0.945088840054837,3.48790706707751,1.24554313899621,1.63428944945962,0.105782430744885,0.117212351105018,-0.0623041698753197,0.105009871117204,313,"COL",824,"A",2.67961165048544,0.58252427184466,0.116504854368932,0.283455833840662,-0.109641239965183,-0.16695097947173,1.04854368932039,0.233009708737864,0.122902271061572,0.110107437676292,0.406358104902235,0.145111822018976,0.190402654305975,313,411,280,"Nicholson"
"Ulises","Segura","Ulises Segura","DCU",2019,1267,"A",20,4,16.4061797275369,0.1,3,2.14,0.0675241025514159,0.859744133027414,12,21.2887631207967,1,1.33088418259992,-0.330884182599921,3.47114004957251,1.42179548029073,1.47231243390312,0.107012793348629,0.11090701521666,0.0429872066513707,-0.0275736818833268,170,"DCU",1267,"A",1.5153906866614,0.303078137332281,0.227308602999211,0.162166190394134,0.00511626980657927,0.0651424126050764,0.909234411996843,0.0757695343330703,0.100840474766845,-0.0250709404337746,0.263006665160979,0.107728781458493,0.111556427509629,170,395,408,"Segura"
"Ryan","Hollingshead","Ryan Hollingshead","FCD",2019,2151,"B",28,12,16.8198408746366,0.142857142857143,3,2.741,1.00099678952847,0.259425682574718,12,23.7311233691,0,0.698890117598958,-0.698890117598958,3.43946443502424,2.488864677061,2.1889342595914,0.0978776541937601,0.0582408431332465,0.00926520294909707,-0.0582408431332465,175,"FCD",2151,"B",1.24965132496513,0.535564853556485,0.133891213389121,0.122312940247711,0.0446748915828606,0.01157827314141,0.535564853556485,0,0.0311917486236634,-0.0311917486236634,0.153504688871375,0.111079037191007,0.0976930213485704,175,423,402,"Hollingshead"
"Marco","Delgado","Marco Delgado","TOR",2019,1834,"M",26,4,23.483173111589,0.230769230769231,0,1.398,-0.76187033953287,-1.39771583977907,25,22.5060210469667,3,2.02955290448995,0.970447095510051,3.42726874426902,0,1.07068547845375,0.0537583015299644,0.081182116179598,-0.0537583015299644,0.038817883820402,253,"TOR",1834,"M",1.36095965103599,0.20937840785169,0,0.0731628792905077,-0.0398797996702048,-0.0731628792905077,1.30861504907306,0.157033805888768,0.10623613894822,0.0507976669405479,0.179399018238728,0,0.0560446051971428,253,342,206,"Delgado"
"Kenny","Saief","Kenny Saief","CIN",2019,608,"F",5,2,14.6580203786556,0.2,1,1.641,0.158557910981715,-0.640885380572179,11,13.3218361294055,2,1.7539050909548,0.246094909045198,3.39479047152698,0.402486801796757,1.04357765337458,0.328177076114436,0.159445917359527,-0.128177076114436,0.0223722644586544,1512,"CIN",608,"F",0.789473684210526,0.315789473684211,0.157894736842105,0.259087165353502,0.0250354596286918,-0.101192428511397,1.73684210526316,0.315789473684211,0.276932382782337,0.0388570909018734,0.536019548135839,0.0635505476521195,0.164775418953881,1512,359,336,"Saief"
"Dax","McCarty","Dax McCarty","CHI",2019,2163,"M",15,5,21.3198257291175,0.4,0,1.615,-0.779566209264293,-1.6149864825141,28,27.3833883656665,1,1.69768250597738,-0.69768250597738,3.31266898849148,0,1.63784818220181,0.10766576550094,0.0606315180706207,-0.10766576550094,-0.024917232356335,700,"CHI",2163,"M",0.665742024965326,0.221914008321775,0,0.0716776247440379,-0.0345993324500102,-0.0716776247440379,1.24271844660194,0.0443828016643551,0.0753479059518393,-0.0309651042874843,0.147025530695877,0,0.0726922910269873,700,357,175,"McCarty"
"Bradley","Wright-Phillips","Bradley Wright-Phillips","NYRB",2019,711,"F",20,7,16.8693380910694,0.1,2,2.783,-0.128181087964453,-0.78273071070235,7,26.1868619910041,0,0.526373542018335,-0.526373542018335,3.30910425272068,2.03031995623082,2.01403273412572,0.139136535535117,0.0751962202883335,-0.0391365355351175,-0.0751962202883335,1380,"NYRB",711,"F",2.70042194092827,0.945147679324895,0.270042194092827,0.375727353343777,-0.0173071511175633,-0.10568515925095,0.945147679324895,0,0.071071533099522,-0.071071533099522,0.446798886443299,0.274136027845512,0.271936909249042,1380,425,381,"Wright-Phillips"
"Sebastian","Saucedo","Sebastian Saucedo","RSL",2019,1088,"A",36,12,27.8610580616767,0.138888888888889,2,1.661,0.378127463434144,0.338776664281991,24,18.9902390325569,2,1.63219967650098,0.367800323499023,3.29342301221899,1.04881649454604,1.06391327905679,0.0461450926588336,0.0680083198542074,0.00941046289672198,0.0153250134791259,123,"RSL",1088,"A",3.17647058823529,1.05882352941176,0.176470588235294,0.146578529622177,0.0333641879500716,0.0298920586131169,2.11764705882353,0.176470588235294,0.144017618514792,0.032452969720502,0.290596148136969,0.0925426318717093,0.0938747010932459,123,363,376,"Saucedo"
"Shamit","Shome","Shamit Shome","MTL",2019,1426,"M",8,3,10.9173132207677,0.5,1,2.143,-0.646264432328307,-1.14287417612454,10,18.1465398562431,1,1.12086429212516,-0.120864292125163,3.2637384682497,1.02631273070352,1.98640674717587,0.267859272015567,0.112086429212516,-0.142859272015567,-0.0120864292125163,119,"MTL",1426,"M",0.538569424964937,0.201963534361851,0.0673211781206171,0.144260814100951,-0.0435072829617935,-0.0769396359803335,0.673211781206171,0.0673211781206171,0.0754579046591975,-0.0081367265385804,0.219718718760148,0.0690925821511487,0.133727242446623,119,396,338,"Shome"
"Fanendo","Adi","Fanendo Adi","CIN",2019,759,"F",20,6,12.8982171375774,0,1,3.154,-1.18113137576253,-2.15415466364747,3,27.3992844196966,0,0.101370547406132,-0.101370547406132,3.2555252110536,1.03934567313382,1.80234192862023,0.157707733182373,0.0337901824687107,-0.107707733182373,-0.0337901824687107,1965,"CIN",759,"F",2.5296442687747,0.758893280632411,0.126482213438735,0.398944463386241,-0.149392110768383,-0.272462249947505,0.379446640316206,0,0.0128215712134238,-0.0128215712134238,0.411766034599664,0.131458741265937,0.227964196505325,1965,433,287,"Adi"
"Darlington","Nagbe","Darlington Nagbe","ATL",2019,2010,"M",13,1,25.4345437098499,0.307692307692308,1,0.644,0.000707940625182202,0.356351481359878,23,24.0598035930745,2,2.58435803242015,-0.584358032420146,3.22800655106027,0.465294840402649,0.433192633360276,0.0495114245107786,0.112363392713919,0.0274116524122983,-0.025406870974789,666,"ATL",2010,"M",0.62089552238806,0.0477611940298507,0.0477611940298507,0.0307414217857969,3.3812089560941e-05,0.0170197722440539,1.09850746268657,0.0955223880597015,0.123432025429022,-0.0279096373693204,0.154173447214819,0.0222230371535593,0.0206897974142221,666,245,321,"Nagbe"
"Justin","Meram","Justin Meram","CLB, ATL",2019,916,"A",16,4,20.6562626744887,0,3,1.695,0.0970167528054711,1.30503779634088,17,17.8354633899344,0,1.53233999612797,-1.53233999612797,3.22730219978709,2.75842332545302,1.53471066068755,0.105935137728695,0.0901376468310569,0.0815648622713047,-0.0901376468310569,679,"CLB, ATL",916,"A",1.67685589519651,0.419213973799127,0.314410480349345,0.177637960208817,0.0101676946171673,0.136772520140528,1.78165938864629,0,0.160594584747036,-0.160594584747036,0.338232544955852,0.289092400920841,0.160843038674678,679,367,407,"Meram"
"Romain","Metanire","Romain Metanire","MIN",2019,1545,"B",9,2,28.5422771907491,0.222222222222222,1,0.397,-0.175692369773334,0.602801096365502,25,14.0088528295012,3,2.78293961896713,0.217060381032867,3.18013852260163,0.638271484205836,0.24007605562866,0.0441332115149442,0.111317584758685,0.0669778995961669,0.00868241524131469,412,"MIN",1545,"B",0.559223300970874,0.124271844660194,0.0621359223300971,0.0246803202258329,-0.0109168074422266,0.0374556021042642,1.55339805825243,0.186407766990291,0.172920520013492,0.0134872469767995,0.197600840239325,0.0396595873681296,0.0149173471458585,412,181,281,"Metanire"
"Kellyn","Acosta","Kellyn Acosta","COL",2019,1777,"M",23,8,25.1062065223495,0.521739130434783,1,1.336,-0.206939810427059,-0.336253206918197,12,20.3408482444143,1,1.80481228354264,-0.804812283542644,3.14106549046084,0.460447740994586,0.751642456725681,0.0580979655181825,0.150401023628554,-0.0146197046486173,-0.0670676902952203,665,"COL",1777,"M",1.24254361283061,0.432189082723692,0.0540236353404615,0.0721892559730708,-0.0111796408559357,-0.0181656206326094,0.648283624085537,0.0540236353404615,0.0975025206640933,-0.0434788853236319,0.169691776637164,0.0248750608528307,0.0406064579885568,665,336,307,"Acosta"
"Ali","Adnan","Ali Adnan","VAN",2019,1795,"B",29,11,27.2514340732671,0.413793103448276,1,1.886,0.510479836515008,-0.886384048452989,18,19.1822205853774,2,1.25165539442865,0.748344605571353,3.13803944288164,0.696058054947985,1.35050117369271,0.0650477258087238,0.0695364108015915,-0.0305649671880341,0.0415747003095196,547,"VAN",1795,"B",1.55097493036212,0.588300835654596,0.0534818941504178,0.100887392006399,0.0273014285824183,-0.0474054978559816,0.962674094707521,0.106963788300836,0.0669409013176323,0.0400228869832033,0.167828293324032,0.0372265032172738,0.0722273608214484,547,380,282,"Adnan"
"David","Accam","David Accam","PHI, CLB",2019,882,"A",19,8,19.0520253215007,0.315789473684211,5,2.175,0.883416701445744,2.82543900135037,10,19.7296239942835,3,0.963302888832212,2.03669711116779,3.13786388748184,2.2548852055552,1.08594945137695,0.114450578876296,0.0963302888832212,0.148707315860546,0.203669711116779,1138,"PHI, CLB",882,"A",2.06802721088435,0.870748299319728,0.54421768707483,0.236686911417647,0.0961541987968156,0.307530775657183,1.08843537414966,0.326530612244898,0.104849294022554,0.221681318222344,0.3415362054402,0.245429682237301,0.118198579741709,1138,401,469,"Accam"
"Frederic","Brillant","Frederic Brillant","DCU",2019,2226,"D",19,5,11.5907534373871,0.210526315789474,0,2.694,-0.219400992704101,-2.69406159297528,3,15.9321429444675,0,0.402352429427321,-0.402352429427321,3.0964140224026,0,1.4863679017707,0.141792715419752,0.134117476475774,-0.141792715419752,-0.134117476475774,300,"DCU",2226,"D",0.819407008086253,0.215633423180593,0,0.116185944710524,-0.0094620374212011,-0.116185944710524,0.129380053908356,0,0.0173521263364882,-0.0173521263364882,0.133538071047013,0,0.0641021197529142,300,421,128,"Brillant"
"Jack","Price","Jack Price","COL",2019,1438,"M",3,1,25.335809131986,0.333333333333333,0,0.114,-0.0916143306516465,-0.113652434355016,42,18.5942476646583,4,2.97884709451717,1.02115290548283,3.09249952887219,0,0.0554276864980828,0.0378841447850053,0.0709249308218374,-0.0378841447850053,0.0243131644162578,438,"COL",1438,"M",0.200278164116829,0.066759388038943,0,0.00758736696667701,-0.00611611664990129,-0.00758736696667701,2.80389429763561,0.267037552155772,0.19886600909155,0.0681715430642222,0.206453376058227,0,0.00370031843102639,438,84,139,"Price"
"Ezequiel","Barco","Ezequiel Barco","ATL",2019,623,"A",20,10,24.5519282193221,0.45,4,1.658,1.84375136570252,2.34165946325937,20,18.0806784217433,1,1.42576143687665,-0.425761436876654,3.08410197361728,2.47763248111619,1.03867795633154,0.0829170268370313,0.0712880718438327,0.117082973162969,-0.0212880718438327,1425,"ATL",623,"A",3.08186195826645,1.54093097913323,0.61637239165329,0.255538830701605,0.284109359723021,0.360833560951685,3.08186195826645,0.154093097913323,0.219699996693674,-0.0656068987803511,0.475238827395279,0.381786064505866,0.160053104025406,1425,360,446,"Barco"
"Yohan","Croizet","Yohan Croizet","SKC",2019,1183,"B",24,12,26.7420365940541,0.208333333333333,3,1.659,0.216313940071474,1.34078065860724,14,19.7386303232372,1,1.41111612232321,-0.411116122323211,3.07033546371597,1.59751007081013,0.79609642443027,0.0691341392246984,0.100794008737372,0.0558658607753016,-0.0293654373088008,730,"SKC",1183,"B",1.94759087066779,0.973795435333897,0.243448858833474,0.134645018405499,0.0175537939533909,0.108803840427975,1.13609467455621,0.0811496196111581,0.114511536553701,-0.0333619169425429,0.2491565549592,0.129637334571236,0.0646029220163194,730,361,415,"Croizet"
"Jonathan","dos Santos","Jonathan dos Santos","LAG",2019,1679,"M",10,4,28.9615001222332,0.7,2,1.032,0.180183318310237,0.967524607106968,21,14.9923192111132,2,2.01674125914028,-0.0167412591402776,3.04921665203331,1.29710186226933,0.695047169564274,0.103247539289303,0.0960352980542989,0.0967524607106967,-0.000797202816203697,2000,"LAG",1679,"M",0.571768910065515,0.228707564026206,0.114353782013103,0.0590337330063914,0.0103023219522232,0.0553200490067117,1.20071471113758,0.114353782013103,0.115310995162279,-0.000957213149176089,0.174344728168671,0.0741642518033682,0.0397406362585887,2000,308,380,"Santos"
"Roland","Lamah","Roland Lamah","CIN",2019,1278,"A",17,5,27.1065292363695,0.294117647058824,1,1.114,-0.122666963201308,-0.114309103826069,19,20.411580230347,2,1.92107340619561,0.0789265938043924,3.03538251002168,1.56084480966016,0.935293142436135,0.0655475943427099,0.101109126641874,-0.00672406493094523,0.00415403125286276,806,"CIN",1278,"A",1.27699530516432,0.375586854460094,0.0751173708920188,0.0837039702404559,-0.00921441977099028,-0.0085865993484371,1.42723004694836,0.150234741784038,0.144305983563989,0.00592875822004825,0.228009953804445,0.117246558472125,0.0702567618731369,806,314,323,"Lamah"
"Bryan","Acosta","Bryan Acosta","FCD",2019,1440,"M",36,10,28.4692462342395,0.222222222222222,2,1.673,0.391532920999876,0.326545168383987,19,19.754429883099,0,1.3224924839561,-1.3224924839561,2.99594731557212,0.586588138394044,1.02100296727264,0.0464848564337781,0.069604867576637,0.00907069912177742,-0.069604867576637,650,"FCD",1440,"M",2.4,0.666666666666667,0.133333333333333,0.111563655441068,0.0261021947333251,0.0217696778922658,1.26666666666667,0,0.0881661655970735,-0.0881661655970735,0.199729821038141,0.0391058758929363,0.0680668644848426,650,364,397,"Acosta"
"Richie","Laryea","Richie Laryea","TOR",2019,1055,"B",10,2,16.1198032253126,0.3,1,1.2,-0.362618931398909,-0.199834711735719,7,14.4610694542947,1,1.77643469666153,-0.776434696661528,2.97626940839725,0.685852688783413,0.984456356638737,0.119983471173572,0.253776385237361,-0.0199834711735719,-0.110919242380218,56,"TOR",1055,"B",0.909952606635071,0.181990521327014,0.0909952606635071,0.109179272347516,-0.0329966041841661,-0.0181840116840085,0.63696682464455,0.0909952606635071,0.161647138274414,-0.0706518776109068,0.27082641062193,0.0624093441926139,0.0895808627841884,56,325,343,"Laryea"
"Keegan","Rosenberry","Keegan Rosenberry","COL",2019,2138,"B",13,0,23.5483742525336,0.538461538461538,0,0.591,-0.591105600222096,-0.591105600222096,24,16.3813355280623,0,2.37983416428057,-2.37983416428057,2.97093976450267,0,0.447158919068115,0.0454696615555458,0.0991597568450237,-0.0454696615555458,-0.0991597568450237,165,"COL",2138,"B",0.583723105706268,0,0,0.0265416920586161,-0.0265416920586161,-0.0265416920586161,1.07764265668849,0,0.106858783803056,-0.106858783803056,0.133400475861673,0,0.0200782302294383,165,235,58,"Rosenberry"
"Anthony","Jackson-Hamel","Anthony Jackson-Hamel","MTL",2019,665,"F",16,6,14.4230868251524,0.0625,3,1.978,-0.174231429213039,1.02217116694118,6,27.2580102335933,0,0.969605147807807,-0.969605147807807,2.94743398086662,0.799063030758619,1.49576716219859,0.123614302066176,0.161600857967968,0.0638856979338241,-0.161600857967968,175,"MTL",665,"F",2.30977443609023,0.866165413533835,0.433082706766917,0.285521154847588,-0.0251522063224839,0.147561551919329,0.866165413533835,0,0.139973073969247,-0.139973073969247,0.425494228816836,0.11535346007944,0.215930297099346,175,388,421,"Jackson-Hamel"
"Jordan","Harvey","Jordan Harvey","LAFC",2019,1620,"B",9,1,14.7707338419052,0.333333333333333,0,1.66,-0.683877293963205,-1.66007011120311,14,20.8773604360378,2,1.26630638041751,0.733693619582487,2.92637649162062,0,1.11752444833092,0.184452234578123,0.0904504557441081,-0.184452234578123,0.0524066871130348,165,"LAFC",1620,"B",0.533333333333333,0.0592592592592593,0,0.0983745251083322,-0.0405260618644862,-0.0983745251083322,0.82962962962963,0.118518518518519,0.0750403780988156,0.0434781404197029,0.173414903207148,0,0.0662236710122025,165,362,186,"Harvey"
"Oscar","Boniek Garcia","Oscar Boniek Garcia","HOU",2019,1760,"M",13,3,22.7772818922925,0.307692307692308,0,0.85,0.0967925092765927,-0.850318750921051,24,24.0331483482501,1,2.06763643769157,-1.06763643769157,2.91795518861262,0,0.705074923658131,0.0654091346862347,0.0861515182371488,-0.0654091346862347,-0.0444848515704821,183,"HOU",1760,"M",0.709090909090909,0.163636363636364,0,0.0463810227775119,0.00527959141508687,-0.0463810227775119,1.30909090909091,0.0545454545454545,0.112780169328631,-0.0582347147831766,0.159161192106143,0,0.0384586321995344,183,284,66,"Garcia"
"Favio","Alvarez","Favio Alvarez","LAG",2019,767,"A",21,8,20.6087842122042,0.380952380952381,2,1.863,0.148624355467804,0.137266312377183,12,19.1647591001488,2,1.02904535426595,0.970954645734048,2.89177904188877,1.4332085249063,1.07382163331123,0.0887016041725151,0.0857537795221627,0.00653649106558015,0.080912887144504,586,"LAG",767,"A",2.62842242503259,1.0013037809648,0.250325945241199,0.233145285543403,0.018602266134171,0.0171806596977961,1.5019556714472,0.250325945241199,0.128798375501345,0.121527569739855,0.361943661044748,0.179384639362457,0.134402707689541,586,377,392,"Alvarez"
"Omir","Fernandez","Omir Fernandez","NYRB",2019,556,"M",11,6,16.3517843883069,0.272727272727273,2,1.783,0.308820431325784,0.217472742350882,8,21.9570553539799,1,1.02150665488396,-0.021506654883961,2.80403391253308,0.0998640634301827,0.874275435090577,0.162047932513556,0.127688331860495,0.0197702493046257,-0.00268833186049512,95,"NYRB",556,"M",1.89928057553957,1.03597122302158,0.345323741007194,0.307774490529344,0.0533215133224375,0.0375492504778502,1.38129496402878,0.172661870503597,0.176375249764137,-0.00371337926054003,0.484149740293481,0.0172427159879452,0.150954031958085,95,369,361,"Fernandez"
"Cristian","Roldan","Cristian Roldan","SEA",2019,1658,"M",15,5,25.2474497439528,0.466666666666667,3,0.858,0.165091350803917,2.14209951906338,20,21.3902579162081,2,1.93316462678511,0.0668353732148872,2.79106510772173,1.70298496278228,0.481089365105286,0.0571933653957746,0.0966582313392556,0.142806634604225,0.00334176866074436,597,"SEA",1658,"M",0.868516284680338,0.289505428226779,0.173703256936068,0.0496733692219031,0.00955896844220509,0.124029887714164,1.15802171290712,0.115802171290712,0.111932330622057,0.0038698406686545,0.16160569984396,0.0986046781828097,0.027855596532031,597,285,401,"Roldan"
"Brandon","Vazquez","Brandon Vazquez","ATL",2019,482,"F",12,4,19.2430978053768,0.333333333333333,2,2.512,-0.674077538434605,-0.512156022311165,4,19.4646511935723,0,0.274100901883746,-0.274100901883746,2.78625692419491,0.18430727243286,1.01874057515537,0.209346335192597,0.0685252254709365,-0.0426796685259304,-0.0685252254709365,166,"ATL",482,"F",2.39004149377593,0.796680497925311,0.398340248962656,0.500346427680232,-0.134256107240087,-0.102006178717576,0.796680497925311,0,0.05459271074863,-0.05459271074863,0.554939138428862,0.0367085023932667,0.202902687167875,166,415,362,"Vazquez"
"Gianluca","Busio","Gianluca Busio","SKC",2019,588,"M",15,6,15.7285303838725,0.4,3,2.43,-0.390604639080173,0.569891564320047,6,25.8509040754212,0,0.333017429761004,-0.333017429761004,2.76312586544096,1.93739208345367,0.946809404351004,0.16200722904533,0.0555029049601673,0.0379927709546698,-0.0555029049601673,90,"SKC",588,"M",2.44897959183673,0.979591836734694,0.489795918367347,0.396752397662033,-0.0637721859722732,0.0930435207053137,0.979591836734694,0,0.0543701926140414,-0.0543701926140414,0.451122590276075,0.316308911584273,0.15458112724098,90,410,405,"Busio"
"Tommy","McNamara","Tommy McNamara","HOU",2019,1033,"A",9,3,19.4653406126126,0.111111111111111,2,1.291,0.0725896365326364,0.709275196267385,14,21.5678226289981,1,1.44486315927958,-0.444863159279577,2.73558796301219,1.66412428506924,1.20002300548367,0.143413867081402,0.103204511377113,0.0788083551408206,-0.0317759399485412,165,"HOU",1033,"A",0.836398838334947,0.278799612778316,0.185866408518877,0.119951191828007,0.0067459875190059,0.0659152166908702,1.30106485963214,0.0929332042594385,0.134275763108267,-0.0413425588488281,0.254226954936273,0.154652402097432,0.111521983084639,165,334,375,"McNamara"
"Brek","Shea","Brek Shea","ATL",2019,987,"B",8,3,20.6115066368706,0,0,0.797,-0.0752592769654553,-0.796902924190072,18,20.6963285316812,1,1.92697122028149,-0.926971220281489,2.72387414447156,0,0.338185203236341,0.099612865523759,0.107053956682305,-0.099612865523759,-0.0514984011267494,225,"ATL",987,"B",0.778115501519757,0.291793313069909,0,0.0775103148148398,-0.00732005125499869,-0.0775103148148398,1.75075987841945,0.0972644376899696,0.187425772185434,-0.090161334495464,0.264936087000273,0,0.0328933936278508,225,278,104,"Shea"
